237	Nex Gen Head Wear Adjustable Hats	   Nex Gen Head Wear Adjustable Hats  MATERIAL:   Cotton  NUMBER OF ITEMS:   1  COMPLETE:   Includes What Is Pictured.  CONDITION:   New With Tags  DISCLAIMER:   By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.  Please contact us prior to bidding to clarify any questions or concerns.
237	Gear Montana Way Adjustable Hat	   Gear Montana Way Adjustable Hat  MATERIAL:   Cotton  NUMBER OF ITEMS:   1  COMPLETE:   Includes What Is Pictured.  CONDITION:   New With Tags  DISCLAIMER:   By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.  Please contact us prior to bidding to clarify any questions or concerns.
165	Valentino Cravatte Men's Dress Tie	  Valentino Cravatte Men's 100 Silk dress tie made in Italy         Brand : Valentino Cravatte         Approximate Measurement: W 4 L 54         Material: 100 Silk         Condition:  loose lining seen / No major visual damage seen         Color: Green /Blue Navy Blue       NOTES: Refer to Photos for visual description   Disclaimer: All items are described to the best of our abilities. All measurements are approximate and measured in inches. Please see and review pictures for more details. Please ask all questions prior to bidding. All auctions are SOLD AS-IS with no warranty or guarantee.      **Please ask any questions before placing a bid**                    **Items have Not Been Tested unless otherwise stated**  **WE REQUIRE 24 HOUR NOTIFICATION- for item Pick Up**  Shipping Advice   *Please understand shipping prices from USPS and FED EX are weight and zone based            we do not make up shipping prices.                                *We will do our very best to assist you saving on shipping - we allow combining items                   (PLEASE JUST SEND US A TICKET WITH YOUR ITEM NUMBER)  *Once an order has been paid for we are unable to modify*  *Please email us an order number when you have all your items in your shopping cart, we will take a look to see if we can modify your shipping to save you money.   RETURN POLICY  All items are sold as is unless otherwise stated on the listing. Items described as (not tested) are NOT eligible for return - all other returns must have prior authorization-  **we do not refund shipping and handling charges unless otherwise specified**
375	Invisible Screen Protector For Iphone 5 QTY 40	   Invisible Screen Protector For Iphone 5 QTY 40     NUMBER OF ITEMS:   40    APPROXIMATE DIMENSIONS:   LENGTH(in.): 7  WIDTH(in.): 4    COMPLETE:   Includes What Is Pictured.  CONDITION:   NEW    DISCLAIMER:   By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.  Please contact us prior to bidding to clarify any questions or concerns.
365	Tabsuit Keyboard Case For 8 Tablet Black QTY 2	   Tabsuit Keyboard Case For 8 Tablet Black QTY 2    Items:  2 Keyboard Cases    MAKE/MODEL:   Tabsuit    POWER CORD INCLUDED?:   Yes    COMPLETE:   Includes What Is Pictured.  CONDITION:   New    DISCLAIMER:   This is a used, donated item. We have attempted to erase any programs or data including operating systems on the hard drive or device. We use a universal power cord/adaptor to determine whether the device will power on; unless stated, the cord/adaptor is not included with the item. We do not guarantee full operational capabilities or hardware inventory of items beyond what is stated in the listing description. All electronic items are sold as-is, and return requests are considered on a case-by-case basis.  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.  Please contact us prior to bidding to clarify any questions or concerns.
365	Tabsuit Keyboard Case For 8 Tablet Black QTY2	   Tabsuit Keyboard Case For 8 Tablet Black QTY2    ITEMS:  2 Keyboard Cases      MAKE/MODEL:   Tabsuit      POWER CORD INCLUDED?:   Yes      COMPLETE:   Includes What Is Pictured.    CONDITION:   New      DISCLAIMER:   This is a used, donated item. We have attempted to erase any programs or data including operating systems on the hard drive or device. We use a universal power cord/adaptor to determine whether the device will power on; unless stated, the cord/adaptor is not included with the item. We do not guarantee full operational capabilities or hardware inventory of items beyond what is stated in the listing description. All electronic items are sold as-is, and return requests are considered on a case-by-case basis.  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns.
365	Tabsuit Keyboard Case For 8 Tablet Black QTY2	   Tabsuit Keyboard Case For 8 Tablet Black QTY2    ITEMS:  2 Keyboard Cases      MAKE/MODEL:   Tabsuit      POWER CORD INCLUDED?:   Yes      COMPLETE:   Includes What Is Pictured.    CONDITION:   New      DISCLAIMER:   This is a used, donated item. We have attempted to erase any programs or data including operating systems on the hard drive or device. We use a universal power cord/adaptor to determine whether the device will power on; unless stated, the cord/adaptor is not included with the item. We do not guarantee full operational capabilities or hardware inventory of items beyond what is stated in the listing description. All electronic items are sold as-is, and return requests are considered on a case-by-case basis.  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns.
365	Tabsuit Keyboard Case For 8 Tablet Black QTY2	   Tabsuit Keyboard Case For 8 Tablet Black QTY2    ITEMS:  2 Keyboard Cases      MAKE/MODEL:   Tabsuit      POWER CORD INCLUDED?:   Yes      COMPLETE:   Includes What Is Pictured.    CONDITION:   New      DISCLAIMER:   This is a used, donated item. We have attempted to erase any programs or data including operating systems on the hard drive or device. We use a universal power cord/adaptor to determine whether the device will power on; unless stated, the cord/adaptor is not included with the item. We do not guarantee full operational capabilities or hardware inventory of items beyond what is stated in the listing description. All electronic items are sold as-is, and return requests are considered on a case-by-case basis.  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns.
365	Tabsuit Keyboard Case For 8 Tablet Black QTY2	   Tabsuit Keyboard Case For 8 Tablet Black QTY2    ITEMS:  2 Keyboard Cases      MAKE/MODEL:   Tabsuit      POWER CORD INCLUDED?:   Yes      COMPLETE:   Includes What Is Pictured.    CONDITION:   New      DISCLAIMER:   This is a used, donated item. We have attempted to erase any programs or data including operating systems on the hard drive or device. We use a universal power cord/adaptor to determine whether the device will power on; unless stated, the cord/adaptor is not included with the item. We do not guarantee full operational capabilities or hardware inventory of items beyond what is stated in the listing description. All electronic items are sold as-is, and return requests are considered on a case-by-case basis.  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns.
365	Tabsuit Keyboard Case For 8 Tablet Black QTY2	   Tabsuit Keyboard Case For 8 Tablet Black QTY2    ITEMS:  2 Keyboard Cases      MAKE/MODEL:   Tabsuit      POWER CORD INCLUDED?:   Yes      COMPLETE:   Includes What Is Pictured.    CONDITION:   New      DISCLAIMER:   This is a used, donated item. We have attempted to erase any programs or data including operating systems on the hard drive or device. We use a universal power cord/adaptor to determine whether the device will power on; unless stated, the cord/adaptor is not included with the item. We do not guarantee full operational capabilities or hardware inventory of items beyond what is stated in the listing description. All electronic items are sold as-is, and return requests are considered on a case-by-case basis.  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns.
444	Rock Candy Wired Controller Xbox One NIB	DescriptionRock Candy Wired Controller Xbox One NIB  Blueberry Boom color  ConditionLittle to no obvious wearItem is in its original packaging and appears to be new
444	Rock Candy Wired Controller Xbox One NIB	DescriptionRock Candy Wired Controller Xbox One NIB  Lala Lime color  ConditionLittle to no obvious wearItem is in its original packaging and appears to be new
178	HyperX Alloy FPS Pro Gaming Keyboard	DescriptionHyperX Alloy FPS Pro Gaming Keyboard  Factory sealedUltra-minimalistic tenkeyless design ideal for FPS prosCherry MX mechanical keys  ConditionLittle to no obvious wearItem is in its original packaging and appears to be new
178	HyperX Pulsefire FPS & Fury S Mouse Pad Bundle	DescriptionHyperX Pulsefire FPS & Fury S Mouse Pad Bundle  Factory sealed  ConditionLittle to no obvious wearItem is in its original packaging and appears to be new
387	JAM Transit Wireless Ear Buds 3216 NIB	DescriptionJAM Transit Wireless Ear Buds 3216 NIB  ConditionLittle to no obvious wearItem is in its original packaging and appears to be new
365	Life Proof iPad Air Cover Black NIB	DescriptionLife Proof iPad Air Cover Black NIB  Factory sealedConditionLittle to no obvious wearItem is in its original packaging and appears to be new
387	Philips SHP2600 Closed Back Stereo Headphone NIB	DescriptionPhilips SHP2600 Closed back stereo headphone NIB  Factory sealed  ConditionLittle to no obvious wearItem is in its original packaging and appears to be new
387	Motorola Moto Surround Wireless 89807N	DescriptionMotorola Moto Surround Wireless 89807N   Factory sealed wireless earbudsWorks with Android 4.3+, iPhone and iPadIncludes:Wireless earbudsCharging cableEar gelsManual  ConditionLittle to no obvious wearItem is in its original packaging and appears to be new
443	PlayStation Aim Controller Farpoint Bundle NIB	DescriptionPlayStation Aim Controller Farpoint Bundle NIB  Factory sealedIncludes:PlayStation VR Aim ControllerFarpoint Blu-ray discInstruction manual  ConditionLittle to no obvious wearItem is in its original packaging and appears to be new
103	Coach Ladies Mini Shoulder Purse	 Coach ladies Mini Shoulder purse Made in China Clip in closure         Brand : Coach         Approximate Measurement: W 10 L 7         Material:  Natural Clove trimmed Cowhide         Condition: Visual marks seen on inside and outside         Color: Tan       NOTES: Refer to Photos for visual description   Disclaimer: All items are described to the best of our abilities. All measurements are approximate and measured in inches. Please see and review pictures for more details. Please ask all questions prior to bidding. All auctions are SOLD AS-IS with no warranty or guarantee.      **Please ask any questions before placing a bid**                    **Items have Not Been Tested unless otherwise stated**  **WE REQUIRE 24 HOUR NOTIFICATION- for item Pick Up**  Shipping Advice   *Please understand shipping prices from USPS and FED EX are weight and zone based            we do not make up shipping prices.                                *We will do our very best to assist you saving on shipping - we allow combining items                   (PLEASE JUST SEND US A TICKET WITH YOUR ITEM NUMBER)  *Once an order has been paid for we are unable to modify*  *Please email us an order number when you have all your items in your shopping cart, we will take a look to see if we can modify your shipping to save you money.   RETURN POLICY  All items are sold as is unless otherwise stated on the listing. Items described as (not tested) are NOT eligible for return - all other returns must have prior authorization-  **we do not refund shipping and handling charges unless otherwise specified**
551	Landau Gray Scrubs Top Sz Large NWT	TITLE: GiveBackBox     Landau Gray Scrubs Top Sz Large NWT    MATERIAL: cotton blend    COMPLETE:    Includes what is pictured.    CONDITION: New w/ Tags      DISCLAIMER:  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns
1353	Landau Stretch Black Scrubs Top Sz XSM MSRP$30.25	TITLE: GiveBackBox    Landau Stretch Black Scrubs Top Sz XSM MSRP$30.25    MATERIAL: cotton blend    COMPLETE:    Includes what is pictured.    CONDITION: New w/ Tags      DISCLAIMER:  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns
156	Wonder Wink Red Scrubs Top Sz XXS MSRP $20.50	TITLE: GiveBackBox    Wonder Wink Red Scrubs Top Sz XXS MSRP $20.50    MATERIAL: cotton blend    COMPLETE:    Includes what is pictured.    CONDITION: New w/ Tags      DISCLAIMER:  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns
1354	Landau Stretch Purple Scrubs Top Sz S MSRP $32.25	TITLE: GiveBackBox    Landau Stretch Purple Scrubs Top Sz S MSRP $32.25    MATERIAL: cotton blend    COMPLETE:    Includes what is pictured.    CONDITION: New w/ Tags      DISCLAIMER:  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns
156	Landau Stretch Gray Scrubs Top Sz XSM MSRP $30.25	TITLE: GiveBackBox    Landau Stretch Gray Scrubs Top SzXSM MSRP $30.25    MATERIAL: cotton blend    COMPLETE:    Includes what is pictured.    CONDITION: New w/ Tags      DISCLAIMER:  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns
156	Cherokee Navy Scrubs Top Sz XXS MSRP $20.50	TITLE: GiveBackBox     Cherokee Navy Scrubs Top Sz XXS MSRP $20.50    MATERIAL: cotton blend    COMPLETE:    Includes what is pictured.    CONDITION: New w/ Tags      DISCLAIMER:  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns
156	Cherokee Brown Scrubs Top Sz XXS NWT	TITLE: GiveBackBox    Cherokee Brown Scrubs Top Sz XXS new    MATERIAL: polyester blend    COMPLETE:    Includes what is pictured.    CONDITION: New w/ Tags      DISCLAIMER:  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions
1354	Cherokee Lavender Scrubs Top Sz Small NWT	TITLE: GiveBackBox    Cherokee Lavender Scrubs Top Sz Small NWT    MATERIAL: polyester blend    COMPLETE:    Includes what is pictured.    CONDITION: New w/ Tags      DISCLAIMER:  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns.
1359	Cherokee Flexibles Tan Scrubs Top Sz 3XL NWT	TITLE: GiveBackBox    Cherokee Flexibles Tan Scrubs Top Sz 3XL MSRP $30.10    MATERIAL: polyester blend    COMPLETE:    Includes what is pictured.    CONDITION: New w/ Tags      DISCLAIMER:  By bidding on items, bidders understand and accept that: items are represented to the best of our ability, may be previously used and may contain unseen faults which we are unable to ascertain and for which we do not take responsibility. Items are not officially appraised, certified or authenticated unless otherwise specified. All items are sold AS IS. Bidders are responsible to check for updates to listings.    Please contact us prior to bidding to clarify any questions or concerns.
