164	La Diva Black/Chrome Wallet	 La Diva Black/Chrome Wallet Dimensions:Width: 4  Length: 6  Height:  Condition: Pre-Owned, Like New  Color: Black/Chrome Book Category  Items Are Sent By USPS Media Mail, Which Is Slower By About A  WeekShipping  InformationWe Ship With FedEx & USPS | Monday-Friday,  Excluding Holidays  ***FedEx Does Not Ship To P.O  Boxes***  All Shipments Have Tracking  Numbers  If You Would Like Insurance, Please e-mail Us Before Payment  Is Made  If Box Is Damaged During Shipment, That  Is Between You And The CarrierLocal Pick-Up Information Local Pick-Ups Must Be  Scheduled & Paid For  In Advance | Mon-Fri 10AM - 4PMDisclaimerAll Sales Final | Items  Sold As-Is | Items Are Not Professionally Authenticated, Serviced, or Tested  Unless Otherwise  Noted Goodwill SCC Is Committed To  Transforming Donations Into Job Training and Placement Services For Individuals  With Barriers To Employment
156	alya Women's Size XS, Crochet Tank Top	alya Women's Size XS, Crochet Tank Top Dimensions:Size Extra Small, 100 CottonWidth:  Length:  Height:  Condition:Previously Owned, Appears New Color:Coral
29	Total Girl Kids Blue Vest Size L	 Total Girl Kids Vest Size L   2 Spandex 98 Polyester    Has Little To No Wear Pre Owned See Pictures  Color:  Multi  Store: Port Huron
29	Justice Girls Multi Color Pull Over Size 14	 Justice Girls Multi Color Pull Over Size 14  100 Rayon     Has Little To No Wear Pre Owned See Pictures  Color:  Multi  Store: Port Huron
156	DKNY Jean's Women's Top Size L	DKNY Jean's Women's Top Size L  Dimensions:  Width:Multiple Length:Height:Condition:  Has Some General Wear Pre Owned See Pictures  Color:Brown  Store: Marysville
600	Boy's Delong Detroit Lions Pullover Size XXL	 Boy's Delong Detroit Lions Pullover Size XXL Blue/Grey/White  Dimensions: Boy's Size XXLWidth:  Length:  Height:  Condition: Pre-Owned, Some Visible Stains (Please See Pictures) Color: Blue/Grey/White Book Category  Items Are Sent By USPS Media Mail, Which Is Slower By About A  WeekShipping  InformationWe Ship With FedEx & USPS | Monday-Friday,  Excluding Holidays  ***FedEx Does Not Ship To P.O  Boxes***  All Shipments Have Tracking  Numbers  If You Would Like Insurance, Please e-mail Us Before Payment  Is Made  If Box Is Damaged During Shipment, That  Is Between You And The CarrierLocal Pick-Up Information Local Pick-Ups Must Be  Scheduled & Paid For  In Advance | Mon-Fri 10AM - 4PMDisclaimerAll Sales Final | Items  Sold As-Is | Items Are Not Professionally Authenticated, Serviced, or Tested  Unless Otherwise  Noted Goodwill SCC Is Committed To  Transforming Donations Into Job Training and Placement Services For Individuals  With Barriers To Employment
648	Boy's Detroit Lions Zipup Hoodie Grey/Blue Youth	 Boy's Detroit Lions Zipup Hoodie Grey/Blue/White Youth (60 Cotton 40 Polyester) Dimensions: Size YouthWidth:  Length:  Height:  Condition: Pre-Owned, No Visible Flaws Color: Grey/Blue/White Book Category  Items Are Sent By USPS Media Mail, Which Is Slower By About A  WeekShipping  InformationWe Ship With FedEx & USPS | Monday-Friday,  Excluding Holidays  ***FedEx Does Not Ship To P.O  Boxes***  All Shipments Have Tracking  Numbers  If You Would Like Insurance, Please e-mail Us Before Payment  Is Made  If Box Is Damaged During Shipment, That  Is Between You And The CarrierLocal Pick-Up Information Local Pick-Ups Must Be  Scheduled & Paid For  In Advance | Mon-Fri 10AM - 4PMDisclaimerAll Sales Final | Items  Sold As-Is | Items Are Not Professionally Authenticated, Serviced, or Tested  Unless Otherwise  Noted Goodwill SCC Is Committed To  Transforming Donations Into Job Training and Placement Services For Individuals  With Barriers To Employment
1355	Womens Eddie Bauer White Blue Button Up Shirt M	 Women's Eddie Bauer White/Blue Button Up Shirt M (100 Cotton) Dimensions: Size MWidth:  Length:  Height:  Condition: Pre-Owned, No Visible Flaws Color: White/Blue Book Category  Items Are Sent By USPS Media Mail, Which Is Slower By About A  WeekShipping  InformationWe Ship With FedEx & USPS | Monday-Friday,  Excluding Holidays  ***FedEx Does Not Ship To P.O  Boxes***  All Shipments Have Tracking  Numbers  If You Would Like Insurance, Please e-mail Us Before Payment  Is Made  If Box Is Damaged During Shipment, That  Is Between You And The CarrierLocal Pick-Up Information Local Pick-Ups Must Be  Scheduled & Paid For  In Advance | Mon-Fri 10AM - 4PMDisclaimerAll Sales Final | Items  Sold As-Is | Items Are Not Professionally Authenticated, Serviced, or Tested  Unless Otherwise  Noted Goodwill SCC Is Committed To  Transforming Donations Into Job Training and Placement Services For Individuals  With Barriers To Employment
155	Womens Express Design Studio Black Pants Size 6L	 Women's Express Design Studio Black Dress Pants Size 6L Dimensions: Size 6L ( 61 Polyester 34 Viscose 5 Elastane)Width:  Length:  Height:  Condition: Pre-Owned, No Visible Flaws Color: Black Book Category  Items Are Sent By USPS Media Mail, Which Is Slower By About A  WeekShipping  InformationWe Ship With FedEx & USPS | Monday-Friday,  Excluding Holidays  ***FedEx Does Not Ship To P.O  Boxes***  All Shipments Have Tracking  Numbers  If You Would Like Insurance, Please e-mail Us Before Payment  Is Made  If Box Is Damaged During Shipment, That  Is Between You And The CarrierLocal Pick-Up Information Local Pick-Ups Must Be  Scheduled & Paid For  In Advance | Mon-Fri 10AM - 4PMDisclaimerAll Sales Final | Items  Sold As-Is | Items Are Not Professionally Authenticated, Serviced, or Tested  Unless Otherwise  Noted Goodwill SCC Is Committed To  Transforming Donations Into Job Training and Placement Services For Individuals  With Barriers To Employment
41	Kurt Addler 1987 Tin Man Ornament	  Kurt Addler 1987 Tin Man Ornament Dimensions:Width: 4  Length:6  Height:  Condition:   Missing One Leg Piece (Please See Pictures)Color:  Grey
103	Lot Of 2 Purses Pre-Owned	Lot OF 2 Novelty Purses Pre-Owned          Dimensions:    Width:10,15    Length:1,5    Height:8,20    Condition:Pre-Owned           Color:Blue, White     Store:Port Huron
115	Like New Standing Cross W/ Police Badge & Wings	For sale in like new condition, is a standing cross with a winged police badge. It measures approximately 6 wide, and 9.75 tall. Please view the images provided to see the entire listing. The images provided contain all that is included.  Perfect gift for any defending protectors in your life. This may be an in stock item; if you are interested in purchasing more than one, please click the contact seller hyperlink to send us a message. We can check our inventory for any availability.  __undefined__
115	Like New Cross W/ Fire Dept. & Fire Hydrant	For sale is a like new cross with fire dept. and a fire hydrant on it. It measures approximately 6 wide and 9 tall. Please view the images provided to see the entire listing. The images provided contain all that is included.  Great gift for any heroes in your life! This may be an in stock item; if you are interested in purchasing more than one, please click the contact seller hyperlink to send us a message. We can check our inventory for any availability.  __undefined__
34	Nwt Blue Harbor Pink Pet Treat Jar 6	For sale we have a pet treat jar by Blue Haarbor Pet Collection. This item is in new condition. It measures 6 tall with a diameter of 3. 33.75 oz. This item features pink tones with black paw print design. Jar is glass with pink plastic. Great place to store your favorite pets treats.  __undefined__
164	Nwt Chevron Stripes Infinity Scarf	Up for sale is a new with tags, mint and gray chevron stripes Fashion infinity scarf. It measures approximately 30 in length. Please view the images provided to see the entire listing. The images provided contain all that is included. Great accessory for any fashionista. This may be an in stock item; if you are interested in purchasing more than one, please click the contact seller hyperlink to send us a message. We can check our inventory for any availability. Shipping prices are based on FedEx Ground service and dimensional weight. If you would like a cheaper shipping service or for us to confirm your shipping charges please contact us at auction end before you pay  __undefined__
197	Nwt Raymond Waites Floral Storage Bag W/ Handles	Up for sale is a new with tag Raymond Waites floral and plant themed storage bag with fabric handles. It measures approximately 17.71 x 13.38x 15.74.  It is mainly tan in background with blue and green tones with a striking floral design.  Please view the images provided to see the entire listing. The images provided contain all that is included. Great decorative storage container that could be used for a variety of things to keep your home tidy. This may be an in stock item; if you are interested in purchasing more than one, please click the contact seller hyperlink to send us a message.  __undefined__
88	14K YG 1.00cttw Marquise Diamond Ring Size 5	Up  For Bidding Consideration Is A 14K YG 1.00cttw Diamond Illusion 3 Stone  Marquise Ring Size 5      Buy It Now For Only  $770.00    ú         1.00cttw Worth Of Diamonds Are Set In Yellow  Gold Metal    ú         Diamonds Go From Approx. 1.4mm X 3.3mm    ú         Engraving 14KT    ú         All Stones Featured On This Ring Are Included    ú         But Does Not Take Away From The Beauty And  Character Of The Ring    ú         Ring Weighs Approx. 3.9 Gram    ú         Ring Size 5    Thank  You For Supporting Licking/Knox Goodwill; Your Patronage Provides Training,  Employment, And Supportive Services To Individuals With Disabilities And Other  Barriers To Employment. Please Be Advised That Select Purchased High End Items  Are Subject To A 5 Business Day Hold Before Shipping. All Sales Have Three Days  From The Date Of Delivery To Report A Discrepancy. All Sales Are Final After  Three Days From Delivery.  Gold And  Silver Are Authenticated Using Industry Standard Methods. Gem Oro Gold And  Diamond Testers Are Utilized.                  Normal    0                    false    false    false        EN-US    X-NONE    X-NONE                                                                   MicrosoftInternetExplorer4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  /* Style Definitions */   table.MsoNormalTable   {mso-style-name:Table Normal;   mso-tstyle-rowband-size:0;   mso-tstyle-colband-size:0;   mso-style-noshow:yes;   mso-style-priority:99;   mso-style-qformat:yes;   mso-style-parent:;   mso-padding-alt:0in 5.4pt 0in 5.4pt;   mso-para-margin-top:0in;   mso-para-margin-right:0in;   mso-para-margin-bottom:10.0pt;   mso-para-margin-left:0in;   line-height:115;   mso-pagination:widow-orphan;   font-size:11.0pt;   font-family:Calibri,sans-serif;   mso-ascii-font-family:Calibri;   mso-ascii-theme-font:minor-latin;   mso-hansi-font-family:Calibri;   mso-hansi-theme-font:minor-latin;}
103	Coach Signature Mini Hobo/Shoulder Bag	 Coach Signature Mini Hobo/Shoulder Bag. Orange-red. #6382    This item has been authenticated based on these points:  signature jacquard  suede trim  leather accent  tab with buckle detail  zip top closure  top handle with clip  khaki fabric lining  interior slip pocket  made in China      Dimensions:  Width: 11  Height: 10.5  Depth: 4  Drop: 10    Condition: Good, used condition with surface/use wear which can include dirt, scuffing, light scratches, and other markings. The bottom and strap show dirt and wear. This is a donated item and may not be complete. the majority of our items are used and were donated in order for us to serve the community of Goodwill Industries North Central Wisconsin.   Condition Definitions                            Like New: In perfect unused condition with original packaging. Item is completely free of any blemishes or flaws.  Very Good: May show minimal use and/or minor wear. Exceptionally clean, undamaged with no unwanted marks or odors.  Good: Shows light use wear; minimal damage, nothing which will effect the ability to use the item for its intended purpose  Fair: May have noticeable damage or sold for parts        Payment and shipping policies  Contact info: We are available to answer questions Mon-Fri, 7am-3:30pm Central Time, closed weekends and holidays. Please contact us by clicking on the link Contact Customer Service when logged into your shopgoodwill.com account  Bidding & Terms of Service: Items are described to the best of our ability through pictures and written description. Items may have visible defects, imperfections, unseen faults, and wear that our inherent of used and/or donated items. Contact us prior to bidding with questions or concerns  Shipping: Orders are shipped within 2 business days of receipt of payment, Mon-Fri, 7am-3:30 pm central time (excluding holidays). All items are shipped with insurance.  Combined Shipping: You may combine items to save on shipping as long as items close within seven days of each other, are safe to ship in one box and the combined weight is less than 20 pounds. Contact us prior to payment. Once paid for, the items cannot be combined  On-site pick-ups: On-site pick-up items MUST be paid for in advanced. Please contact us at least 24 hours in advanced so we may prepare your items. Pick-up hours are ONLY on Wednesdays, Thursdays, and Fridays from 12pm-3:30pm. Due to space limitations, items must be picked up within 14 days from the close of the auction, or they will be considered a donation and relisted without notice.  Payments: We accept Visa, MasterCard, and PayPal. Payments must be made within 7 days, or items will be subject to automatic relist. We do not accept cash, checks, or money orders.  Damage claims: If merchandise has been damaged during shipping, please contact us within 7 days. Photos of packaging and damaged item(s) will be required for refund approval. Do not return items damaged in shipment, doing so will void th shipping insurance provided with your item. You must keep the damaged item(s) and all original packaging materials for your possible inspection by the carrier. Refund will NOT be given until the damage claim is fully processed by carrier.  Return Policy:  RETURNS WILL ONLY BE ACCEPTED WITH PRIOR AUTHORIZATION  If you are not satisfied with your purchase, please contact our Customer Care Specialists within 7 days of receipt of item. Refunds will be issued appropriately based on review by our Customer Care Specialist. Shipping and handling will not be refunded on any returns.  Your purchase supports the program and services of Goodwill North Central Wisconsin in accordance with our mission of Transforming Lives and Elevating Communities. Thank you for shopping at Goodwill of North Central Wisconsin
88	Vintage 1.04Ct Caged Solitaire 14K WG Ring Sz6	BUY IT NOW $1845.00    Up for bidding consideration is a Up for bidding consideration is a Vintage 1.04Ct Caged Solitaire 14K White Gold Ring Sz 6. This beautiful vintage setting secures your solitaire for a very active lifestyle. Diamond appears to be near colorless. Inclusions can be seen through the loop and almost with the naked eye. They hide within the fire of the stone.     Please be advised that select purchased high end items are subject to a 5 business day hold before shipping.     All sales have three days from the date of delivery to report a discrepancy.   All sales are final after three days from delivery.   Gold and silver are authenticated using industry standard methods.   Gem Oro gold and diamond testers are utilized.    Thank you for supporting Licking/Knox Goodwill; your patronage provides training, employment, and supportive services to individuals with disabilities and other barriers to employment. Good luck and happy bidding!
1916	Cole Haan Nike Air Leather Split Toe Loafers	 Cole Haan Nike Air Leather Split Toe Loafers. Men's 9.5. Black.   This item has been authenticated based on these points:    leather upper  leather lining  rubber sole   stitch detail   slip on   logo on foot bed and sole   Nike Air  made in India    There are various sources available to estimate or convert show sizes, not all of which agree. Therefore, we ask that perspective bidders make this determination themselves upon what they feel to be a reliable source for EURO shoe size conversions.     Measurements per bottom:  Length (heel to toe): 12.5  Width (at widest part): 4 1/8  Heel Height: 1    Condition: Good, used condition with light surface/use wear which can include dirt, scuffing, light scratches and other markings. There may be hidden defects not detected during inspection.  The majority of our items are used and were donated and may not be complete.        Condition Definitions                            Like New: In perfect unused condition with original packaging. Item is completely free of any blemishes or flaws.  Very Good: May show minimal use and/or minor wear. Exceptionally clean, undamaged with no unwanted marks or odors.  Good: Shows light use wear; minimal damage, nothing which will effect the ability to use the item for its intended purpose  Fair: May have noticeable damage or sold for parts        Payment and shipping policies  Contact info: We are available to answer questions Mon-Fri, 7am-3:30pm Central Time, closed weekends and holidays. Please contact us by clicking on the link Contact Customer Service when logged into your shopgoodwill.com account  Bidding & Terms of Service: Items are described to the best of our ability through pictures and written description. Items may have visible defects, imperfections, unseen faults, and wear that our inherent of used and/or donated items. Contact us prior to bidding with questions or concerns  Shipping: Orders are shipped within 2 business days of receipt of payment, Mon-Fri, 7am-3:30 pm central time (excluding holidays). All items are shipped with insurance.  Combined Shipping: You may combine items to save on shipping as long as items close within seven days of each other, are safe to ship in one box and the combined weight is less than 20 pounds. Contact us prior to payment. Once paid for, the items cannot be combined  On-site pick-ups: On-site pick-up items MUST be paid for in advanced. Please contact us at least 24 hours in advanced so we may prepare your items. Pick-up hours are ONLY on Wednesdays, Thursdays, and Fridays from 12pm-3:30pm. Due to space limitations, items must be picked up within 14 days from the close of the auction, or they will be considered a donation and relisted without notice.  Payments: We accept Visa, MasterCard, and PayPal. Payments must be made within 7 days, or items will be subject to automatic relist. We do not accept cash, checks, or money orders.  Damage claims: If merchandise has been damaged during shipping, please contact us within 7 days. Photos of packaging and damaged item(s) will be required for refund approval. Do not return items damaged in shipment, doing so will void th shipping insurance provided with your item. You must keep the damaged item(s) and all original packaging materials for your possible inspection by the carrier. Refund will NOT be given until the damage claim is fully processed by carrier.  Return Policy:  RETURNS WILL ONLY BE ACCEPTED WITH PRIOR AUTHORIZATION  If you are not satisfied with your purchase, please contact our Customer Care Specialists within 7 days of receipt of item. Refunds will be issued appropriately based on review by our Customer Care Specialist. Shipping and handling will not be refunded on any returns.    Your purchase supports the program and services of Goodwill North Central Wisconsin in accordance with our mission of Transforming Lives and Elevating Communities. Thank you for shopping at Goodwill of North Central Wisconsin
1699	Cole Haan City Multi Leather Heels. Women's 6	 Cole Haan City Multi Leather Heels. Women's 6. Green/Pink/Orange.  This item has been authenticated based on these points:    leather   multi color   ankle buckle strap   stitch detail   stacked heel   logo on foot bed     There are various sources available to estimate or convert show sizes, not all of which agree. Therefore, we ask that perspective bidders make this determination themselves upon what they feel to be a reliable source for EURO shoe size conversions.     Measurements per bottom:  Length (heel to toe): 9.5  Width (at widest part): 3 1/8  Heel Height: 3 1/8    Condition: Good to fair, used condition with surface/use wear which can include dirt, scuffing, scratches and other markings. Signs of wear. Toe and heel scuffs/wear. Scuffed soles. There may be hidden defects not detected during inspection.  The majority of our items are used and were donated and may not be complete.        Condition Definitions                            Like New: In perfect unused condition with original packaging. Item is completely free of any blemishes or flaws.  Very Good: May show minimal use and/or minor wear. Exceptionally clean, undamaged with no unwanted marks or odors.  Good: Shows light use wear; minimal damage, nothing which will effect the ability to use the item for its intended purpose  Fair: May have noticeable damage or sold for parts        Payment and shipping policies  Contact info: We are available to answer questions Mon-Fri, 7am-3:30pm Central Time, closed weekends and holidays. Please contact us by clicking on the link Contact Customer Service when logged into your shopgoodwill.com account  Bidding & Terms of Service: Items are described to the best of our ability through pictures and written description. Items may have visible defects, imperfections, unseen faults, and wear that our inherent of used and/or donated items. Contact us prior to bidding with questions or concerns  Shipping: Orders are shipped within 2 business days of receipt of payment, Mon-Fri, 7am-3:30 pm central time (excluding holidays). All items are shipped with insurance.  Combined Shipping: You may combine items to save on shipping as long as items close within seven days of each other, are safe to ship in one box and the combined weight is less than 20 pounds. Contact us prior to payment. Once paid for, the items cannot be combined  On-site pick-ups: On-site pick-up items MUST be paid for in advanced. Please contact us at least 24 hours in advanced so we may prepare your items. Pick-up hours are ONLY on Wednesdays, Thursdays, and Fridays from 12pm-3:30pm. Due to space limitations, items must be picked up within 14 days from the close of the auction, or they will be considered a donation and relisted without notice.  Payments: We accept Visa, MasterCard, and PayPal. Payments must be made within 7 days, or items will be subject to automatic relist. We do not accept cash, checks, or money orders.  Damage claims: If merchandise has been damaged during shipping, please contact us within 7 days. Photos of packaging and damaged item(s) will be required for refund approval. Do not return items damaged in shipment, doing so will void th shipping insurance provided with your item. You must keep the damaged item(s) and all original packaging materials for your possible inspection by the carrier. Refund will NOT be given until the damage claim is fully processed by carrier.  Return Policy:  RETURNS WILL ONLY BE ACCEPTED WITH PRIOR AUTHORIZATION  If you are not satisfied with your purchase, please contact our Customer Care Specialists within 7 days of receipt of item. Refunds will be issued appropriately based on review by our Customer Care Specialist. Shipping and handling will not be refunded on any returns.    Your purchase supports the program and services of Goodwill North Central Wisconsin in accordance with our mission of Transforming Lives and Elevating Communities. Thank you for shopping at Goodwill of North Central Wisconsin
